YAL003W	YGR285C
YER029C	YJL203W
YER029C	YJR022W
YER029C	YLR147C
YER029C	YMR125W
YER029C	YMR288W
YER029C	YOR308C
YER029C	YPR082C
YER029C	YPR182W
YER071C	YKL007W
YER074W	YFR031C-A
YER074W	YFR032C-A
YER074W	YGL014W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YGR118W
YER074W	YHL001W
YER074W	YHL033C
YER074W	YIL133C
YER074W	YJR123W
YER074W	YKL180W
YER074W	YLR150W
YER074W	YLR340W
YER074W	YML063W
YER074W	YMR142C
YER074W	YMR194W
YER074W	YMR242C
YER074W	YNL069C
YER074W	YNL096C
YER074W	YNL178W
YER074W	YPL198W
YER086W	YGL245W
YER086W	YKL029C
YER086W	YLR259C
YER086W	YOR133W
YER094C	YFL007W
YER094C	YFR050C
YER094C	YJL001W
YER094C	YML092C
YER094C	YOL038W
YER094C	YOR362C
YER111C	YLR182W
YER127W	YGR145W
YER129W	YGL115W
YER140W	YOR154W
YER148W	YGL112C
YER148W	YGR274C
YER165W	YGL049C
YER165W	YGL120C
YER165W	YGR162W
YER165W	YML117W
YER165W	YMR125W
YER172C	YGL120C
YER172C	YGR074W
YER172C	YGR075C
YER172C	YGR278W
YER172C	YHR165C
YER172C	YJL203W
YER172C	YLL036C
YER172C	YLR147C
YER172C	YMR125W
YER172C	YMR288W
YER172C	YOR308C
YER172C	YPR082C
YER172C	YPR182W
YER177W	YGL252C
YFL002C	YGL111W
YFL002C	YGR103W
YFL002C	YHR088W
YFL002C	YHR197W
YFL002C	YLL008W
YFL002C	YLL034C
YFL002C	YLR002C
YFL002C	YLR449W
YFL002C	YNL002C
YFL002C	YOL077C
YFL002C	YOR206W
YFL002C	YOR272W
YFL002C	YPL093W
YFL002C	YPL131W
YFL007W	YFR050C
YFL007W	YJL001W
YFL007W	YML092C
YFL007W	YOL038W
YFL007W	YOR362C
YFL013C	YFL039C
YFL013C	YGL150C
YFL013C	YJL081C
YFL013C	YOR141C
YFL017W-A	YGR074W
YFL017W-A	YLR147C
YFL039C	YGL150C
YFL039C	YHR090C
YFL039C	YJL081C
YFL039C	YKL007W
YFL039C	YML041C
YFL039C	YOR141C
YFL039C	YOR244W
YFL045C	YGL195W
YFL049W	YHL025W
YFR009W	YGL195W
YFR009W	YKL029C
YFR009W	YKL104C
YFR010W	YGL048C
YFR010W	YGR232W
YFR010W	YHR200W
YFR010W	YLR421C
YFR010W	YOR259C
YFR013W	YGL133W
YFR024C-A	YNL243W
YFR031C-A	YGL014W
YFR031C-A	YGL031C
YFR031C-A	YGL123W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YHL033C
YFR031C-A	YHR010W
YFR031C-A	YIL133C
YFR031C-A	YJL191W
YFR031C-A	YJR123W
YFR031C-A	YKL180W
YFR031C-A	YLR150W
YFR031C-A	YLR340W
YFR031C-A	YLR367W
YFR031C-A	YML063W
YFR031C-A	YMR142C
YFR031C-A	YMR194W
YFR031C-A	YMR242C
YFR031C-A	YNL069C
YFR031C-A	YNL096C
YFR031C-A	YNL178W
YFR031C-A	YNL302C
YFR031C-A	YOL120C
YFR031C-A	YPL198W
YFR031C-A	YPL220W
YFR032C-A	YGL014W
YFR032C-A	YGL031C
YFR032C-A	YGL189C
YFR032C-A	YGR085C
YFR032C-A	YGR118W
YFR032C-A	YKL046C
YFR032C-A	YMR194W
YFR032C-A	YMR242C
YFR032C-A	YNL096C
YFR037C	YGL133W
YFR037C	YGR056W
YFR037C	YIL126W
YFR037C	YKR008W
YFR037C	YLR321C
YFR037C	YML127W
YFR037C	YNR003C
YFR050C	YJL001W
YFR050C	YML092C
YFR050C	YOL038W
YFR050C	YOR362C
YFR051C	YIL076W
YGL005C	YML071C
YGL005C	YNL051W
YGL005C	YPR105C
YGL014W	YHL001W
YGL014W	YML063W
YGL014W	YMR194W
YGL014W	YMR242C
YGL014W	YNL096C
YGL014W	YNL302C
YGL019W	YGL207W
YGL019W	YGR090W
YGL019W	YOL145C
YGL019W	YOR039W
YGL019W	YOR061W
YGL031C	YGR085C
YGL031C	YGR118W
YGL031C	YGR214W
YGL031C	YHL033C
YGL031C	YJR123W
YGL031C	YKL180W
YGL031C	YLR342W
YGL031C	YML063W
YGL031C	YMR194W
YGL031C	YMR242C
YGL031C	YNL069C
YGL044C	YMR061W
YGL048C	YGR232W
YGL048C	YHR200W
YGL048C	YLR421C
YGL048C	YOR259C
YGL049C	YGL173C
YGL049C	YGR162W
YGL049C	YIR001C
YGL049C	YML117W
YGL049C	YMR125W
YGL049C	YNL251C
YGL066W	YGL112C
YGL066W	YGR252W
YGL066W	YGR274C
YGL066W	YHR099W
YGL066W	YLR055C
YGL066W	YMR223W
YGL066W	YPL254W
YGL086W	YJL030W
YGL092W	YGL100W
YGL092W	YJR042W
YGL099W	YHR170W
YGL099W	YMR194W
YGL100W	YJR042W
YGL111W	YGR103W
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YNL002C
YGL111W	YOL077C
YGL111W	YOR206W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL131W
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR099W
YGL112C	YLR055C
YGL112C	YML098W
YGL112C	YMR223W
YGL112C	YMR227C
YGL112C	YPL254W
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YLL036C
YGL120C	YMR128W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YPL131W
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJR123W
YGL123W	YKL180W
YGL123W	YMR242C
YGL123W	YNL178W
YGL125W	YPL023C
YGL133W	YIL126W
YGL145W	YKL196C
YGL145W	YLR268W
YGL145W	YOR075W
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YHL033C
YGL147C	YIL133C
YGL147C	YJR123W
YGL147C	YKL180W
YGL147C	YLR340W
YGL147C	YLR406C
YGL147C	YML063W
YGL147C	YMR194W
YGL147C	YMR242C
YGL147C	YNL069C
YGL147C	YNL096C
YGL147C	YNL178W
YGL147C	YPL093W
YGL147C	YPL131W
YGL147C	YPL198W
YGL150C	YJL081C
YGL150C	YOR141C
YGL151W	YHR058C
YGL151W	YLR071C
YGL151W	YMR112C
YGL151W	YNR010W
YGL151W	YOL051W
YGL151W	YOL135C
YGL151W	YOR174W
YGL151W	YPL042C
YGL151W	YPR168W
YGL172W	YJL041W
YGL173C	YGR086C
YGL173C	YGR162W
YGL173C	YML056C
YGL173C	YNL118C
YGL195W	YIL094C
YGL195W	YKL029C
YGL195W	YKL104C
YGL195W	YOR136W
YGL207W	YOL145C
YGL207W	YOR039W
YGL207W	YOR061W
YGL245W	YGR264C
YGL245W	YPR010C
YGR005C	YGR063C
YGR005C	YIL021W
YGR005C	YOR210W
YGR005C	YOR224C
YGR005C	YPR187W
YGR010W	YLR328W
YGR056W	YIL126W
YGR056W	YKR008W
YGR056W	YLR321C
YGR056W	YML127W
YGR063C	YIL021W
YGR063C	YPR187W
YGR071C	YPL128C
YGR074W	YHR165C
YGR074W	YJL203W
YGR074W	YJR022W
YGR074W	YLR147C
YGR074W	YMR125W
YGR074W	YOR308C
YGR074W	YPR057W
YGR074W	YPR082C
YGR074W	YPR182W
YGR075C	YHR165C
YGR075C	YOR308C
YGR081C	YMR308C
YGR083C	YJR007W
YGR083C	YKR026C
YGR083C	YLR291C
YGR083C	YOR260W
YGR083C	YPL237W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YIL093C
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YMR188C
YGR084C	YNL306W
YGR084C	YNR037C
YGR084C	YOR158W
YGR084C	YPL118W
YGR085C	YHL001W
YGR085C	YHL033C
YGR085C	YIL133C
YGR085C	YJR123W
YGR085C	YKL180W
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YML063W
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YNL069C
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YPL093W
YGR085C	YPL131W
YGR085C	YPL198W
YGR085C	YPL220W
YGR090W	YGR128C
YGR090W	YJL109C
YGR090W	YJR002W
YGR090W	YLR129W
YGR090W	YLR186W
YGR090W	YLR222C
YGR090W	YLR223C
YGR090W	YLR409C
YGR090W	YMR128W
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR061W
YGR090W	YPL217C
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YNL189W
YGR095C	YOR076C
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YLL008W
YGR103W	YLR002C
YGR103W	YLR106C
YGR103W	YNL002C
YGR103W	YNL182C
YGR103W	YOL077C
YGR103W	YOR206W
YGR103W	YOR272W
YGR103W	YPL043W
YGR103W	YPL093W
YGR103W	YPL131W
YGR116W	YPR133C
YGR118W	YMR194W
YGR128C	YHR196W
YGR128C	YJL109C
YGR128C	YJR002W
YGR128C	YLL011W
YGR128C	YLR129W
YGR128C	YLR186W
YGR128C	YLR222C
YGR128C	YMR128W
YGR128C	YNL132W
YGR128C	YPL217C
YGR130C	YMR031C
YGR134W	YJR011C
YGR145W	YJL033W
YGR145W	YLL011W
YGR145W	YLR129W
YGR145W	YLR186W
YGR145W	YLR409C
YGR145W	YMR194W
YGR145W	YNL132W
YGR145W	YNR054C
YGR145W	YPL217C
YGR156W	YHL033C
YGR156W	YKL018W
YGR156W	YKL059C
YGR156W	YLR115W
YGR156W	YMR061W
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YNL189W
YGR158C	YOR076C
YGR162W	YJL138C
YGR162W	YMR125W
YGR166W	YKR068C
YGR166W	YML077W
YGR166W	YMR218C
YGR166W	YOR115C
YGR178C	YHR121W
YGR179C	YJR135C
YGR179C	YLR315W
YGR179C	YLR381W
YGR179C	YPL018W
YGR195W	YNL189W
YGR195W	YOR076C
YGR200C	YHR187W
YGR200C	YLR384C
YGR200C	YPL086C
YGR200C	YPL101W
YGR206W	YLR119W
YGR215W	YHL004W
YGR215W	YIL093C
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YMR188C
YGR215W	YNL306W
YGR215W	YNR037C
YGR215W	YOR158W
YGR215W	YPL118W
YGR220C	YJL063C
YGR220C	YKL167C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YMR193W
YGR220C	YNL005C
YGR220C	YNL252C
YGR232W	YHR200W
YGR232W	YLR421C
YGR232W	YOR259C
YGR234W	YNL085W
YGR240C	YMR205C
YGR244C	YOR142W
YGR252W	YHR099W
YGR252W	YLR055C
YGR252W	YMR223W
YGR252W	YMR227C
YGR252W	YPL254W
YGR274C	YML098W
YGR274C	YMR227C
YGR278W	YHR165C
YGR278W	YLL036C
YGR278W	YMR288W
YHL001W	YHL033C
YHL001W	YIL133C
YHL001W	YJR123W
YHL001W	YKL180W
YHL001W	YLR340W
YHL001W	YML063W
YHL001W	YMR142C
YHL001W	YMR194W
YHL001W	YMR242C
YHL001W	YNL069C
YHL001W	YNL178W
YHL001W	YPL198W
YHL001W	YPL220W
YHL002W	YNR006W
YHL004W	YIL093C
YHL004W	YKL155C
YHL004W	YMR188C
YHL004W	YNL306W
YHL004W	YNR037C
YHL004W	YOR158W
YHL004W	YPL118W
YHL011C	YKL181W
YHL029C	YNL032W
YHL029C	YNL099C
YHL033C	YIL133C
YHL033C	YJR123W
YHL033C	YKL180W
YHL033C	YML063W
YHL033C	YMR142C
YHL033C	YMR194W
YHL033C	YMR242C
YHL033C	YNL069C
YHL033C	YNL178W
YHL033C	YOR294W
YHL033C	YPL198W
YHL033C	YPL220W
YHR010W	YKL180W
YHR010W	YLR367W
YHR010W	YMR194W
YHR010W	YNL069C
YHR010W	YPL093W
YHR010W	YPL198W
YHR058C	YLR071C
YHR058C	YMR112C
YHR058C	YNR010W
YHR058C	YOL051W
YHR058C	YOL135C
YHR058C	YOR174W
YHR058C	YPL042C
YHR058C	YPR168W
YHR088W	YHR197W
YHR088W	YLL008W
YHR088W	YLL034C
YHR088W	YLR002C
YHR088W	YLR449W
YHR088W	YNL002C
YHR088W	YOL077C
YHR088W	YOR206W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL093W
YHR088W	YPL131W
YHR088W	YPL198W
YHR090C	YJL081C
YHR090C	YJR082C
YHR090C	YNL136W
YHR090C	YOR244W
YHR090C	YPR023C
YHR099W	YJL081C
YHR099W	YLR055C
YHR099W	YOR244W
YHR099W	YPL254W
YHR099W	YPR023C
YHR102W	YOR353C
YHR122W	YNL240C
YHR143W-A	YOR210W
YHR143W-A	YOR224C
YHR143W-A	YOR340C
YHR143W-A	YPR010C
YHR143W-A	YPR187W
YHR165C	YJL203W
YHR165C	YKR022C
YHR165C	YLL036C
YHR165C	YLR147C
YHR165C	YMR125W
YHR165C	YMR288W
YHR165C	YOR308C
YHR165C	YPR082C
YHR165C	YPR182W
YHR166C	YOR249C
YHR172W	YNL126W
YHR187W	YLR384C
YHR187W	YPL086C
YHR187W	YPL101W
YHR193C	YNL112W
YHR196W	YJL109C
YHR196W	YJR002W
YHR196W	YLL011W
YHR196W	YLR129W
YHR196W	YLR186W
YHR196W	YPL217C
YHR197W	YLL008W
YHR197W	YLL034C
YHR197W	YLR002C
YHR197W	YLR106C
YHR197W	YNL002C
YHR197W	YNL182C
YHR197W	YOL077C
YHR197W	YOR206W
YHR197W	YOR272W
YHR197W	YPL093W
YHR200W	YLR421C
YHR200W	YOR259C
YHR208W	YJR148W
YHR216W	YLR432W
YHR216W	YML056C
YHR216W	YMR142C
YIL017C	YIL097W
YIL021W	YOR210W
YIL021W	YOR224C
YIL021W	YPR187W
YIL071C	YOL117W
YIL084C	YMR263W
YIL084C	YNL330C
YIL084C	YPL139C
YIL084C	YPR023C
YIL093C	YKL155C
YIL093C	YMR188C
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YNR037C
YIL093C	YOR158W
YIL093C	YPL118W
YIL094C	YOR136W
YIL126W	YKR008W
YIL126W	YLR321C
YIL126W	YML127W
YIL133C	YJR123W
YIL133C	YKL180W
YIL133C	YLR340W
YIL133C	YML063W
YIL133C	YMR142C
YIL133C	YMR194W
YIL133C	YMR242C
YIL133C	YNL069C
YIL133C	YNL096C
YIL133C	YNL132W
YIL133C	YNL178W
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOR206W
YIL133C	YPL131W
YIL133C	YPL198W
YIR009W	YMR288W
YIR010W	YJR112W
YIR010W	YPL233W
YJL001W	YML092C
YJL001W	YOL038W
YJL001W	YOR362C
YJL006C	YKL139W
YJL011C	YKL144C
YJL011C	YKR025W
YJL011C	YNL113W
YJL011C	YNL151C
YJL011C	YNR003C
YJL011C	YOR116C
YJL011C	YOR224C
YJL011C	YPR110C
YJL011C	YPR187W
YJL011C	YPR190C
YJL024C	YPL195W
YJL047C	YOL063C
YJL063C	YKL167C
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YMR193W
YJL063C	YNL005C
YJL063C	YNL252C
YJL063C	YOR150W
YJL066C	YMR203W
YJL081C	YLR399C
YJL081C	YNL136W
YJL081C	YOR141C
YJL081C	YOR244W
YJL081C	YPR023C
YJL098W	YOR267C
YJL109C	YJR002W
YJL109C	YLL011W
YJL109C	YLR129W
YJL109C	YLR186W
YJL109C	YLR222C
YJL109C	YLR409C
YJL109C	YMR128W
YJL109C	YNL132W
YJL109C	YPL217C
YJL125C	YNL062C
YJL138C	YMR186W
YJL148W	YJR063W
YJL148W	YNL113W
YJL148W	YOR210W
YJL148W	YOR340C
YJL148W	YPR010C
YJL148W	YPR110C
YJL148W	YPR187W
YJL154C	YOR069W
YJL173C	YLR347C
YJL173C	YNL312W
YJL191W	YJR123W
YJL191W	YKL180W
YJL191W	YML063W
YJL191W	YMR142C
YJL191W	YNL178W
YJL203W	YLR147C
YJL203W	YMR288W
YJL203W	YOR308C
YJL203W	YOR319W
YJL203W	YPR082C
YJL208C	YKR079C
YJR002W	YJR123W
YJR002W	YLL011W
YJR002W	YLR129W
YJR002W	YLR186W
YJR002W	YLR222C
YJR002W	YLR409C
YJR002W	YMR128W
YJR002W	YNL075W
YJR002W	YNL132W
YJR002W	YOR078W
YJR002W	YOR145C
YJR002W	YPL217C
YJR002W	YPL266W
YJR007W	YKR026C
YJR007W	YLR291C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YOR260W
YJR007W	YPL237W
YJR022W	YOR308C
YJR041C	YKL014C
YJR052W	YPL046C
YJR063W	YNL113W
YJR063W	YOR210W
YJR063W	YOR224C
YJR063W	YOR340C
YJR063W	YPR010C
YJR063W	YPR110C
YJR063W	YPR187W
YJR065C	YLR370C
YJR076C	YLR314C
YJR077C	YLR342W
YJR082C	YNL136W
YJR082C	YOR244W
YJR082C	YPR023C
YJR112W	YPL233W
YJR123W	YKL180W
YJR123W	YLR340W
YJR123W	YML063W
YJR123W	YMR142C
YJR123W	YMR194W
YJR123W	YMR242C
YJR123W	YNL069C
YJR123W	YNL096C
YJR123W	YNL132W
YJR123W	YNL178W
YJR123W	YNL302C
YJR123W	YPL131W
YJR123W	YPL220W
YJR123W	YPL266W
YJR135C	YLR315W
YJR135C	YLR381W
YJR135C	YPL018W
YJR140C	YOR038C
YKL003C	YPL118W
YKL014C	YPL043W
YKL018W	YKL059C
YKL018W	YLR115W
YKL018W	YMR061W
YKL018W	YPR107C
YKL028W	YKR062W
YKL029C	YKL104C
YKL029C	YLR106C
YKL029C	YMR012W
YKL045W	YNL102W
YKL059C	YLR115W
YKL059C	YPR107C
YKL080W	YOR332W
YKL088W	YKR072C
YKL088W	YML016C
YKL088W	YOR039W
YKL088W	YOR061W
YKL104C	YPR010C
YKL143W	YNL178W
YKL143W	YNL207W
YKL143W	YPL266W
YKL144C	YKR025W
YKL144C	YNL113W
YKL144C	YNL151C
YKL144C	YNR003C
YKL144C	YOR116C
YKL144C	YOR224C
YKL144C	YPR110C
YKL144C	YPR187W
YKL144C	YPR190C
YKL155C	YMR188C
YKL155C	YNL306W
YKL155C	YNR037C
YKL155C	YOR158W
YKL155C	YPL118W
YKL167C	YKR085C
YKL167C	YLR439W
YKL167C	YMR193W
YKL167C	YNL005C
YKL167C	YNL252C
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YMR142C
YKL180W	YMR194W
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL096C
YKL180W	YNL132W
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YPL198W
YKL180W	YPL220W
YKL196C	YMR197C
YKR008W	YLR321C
YKR008W	YML127W
YKR025W	YNL113W
YKR025W	YNL151C
YKR025W	YNR003C
YKR025W	YOR116C
YKR025W	YOR210W
YKR025W	YOR224C
YKR025W	YPR110C
YKR025W	YPR187W
YKR025W	YPR190C
YKR026C	YLR291C
YKR026C	YOR260W
YKR026C	YPL237W
YKR027W	YLR330W
YKR027W	YMR237W
YKR038C	YML036W
YKR068C	YML077W
YKR068C	YMR218C
YKR068C	YOR115C
YKR085C	YLR439W
YKR085C	YMR193W
YKR085C	YNL005C
YKR085C	YNL252C
YKR085C	YOR150W
YLL008W	YLL034C
YLL008W	YLR002C
YLL008W	YLR106C
YLL008W	YLR276C
YLL008W	YNL002C
YLL008W	YOL077C
YLL008W	YOR206W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL093W
YLL008W	YPL131W
YLL008W	YPL198W
YLL011W	YLR129W
YLL011W	YLR186W
YLL011W	YLR222C
YLL011W	YLR409C
YLL011W	YNL132W
YLL011W	YPL217C
YLL034C	YLR002C
YLL034C	YLR449W
YLL034C	YMR242C
YLL034C	YNL002C
YLL034C	YOL077C
YLL034C	YOR206W
YLL034C	YOR272W
YLL034C	YPL043W
YLL034C	YPL093W
YLL036C	YLR147C
YLL036C	YMR288W
YLR002C	YLR449W
YLR002C	YNL002C
YLR002C	YOL041C
YLR002C	YOL077C
YLR002C	YOR206W
YLR002C	YOR272W
YLR002C	YOR294W
YLR002C	YPL093W
YLR002C	YPL131W
YLR002C	YPL198W
YLR055C	YMR223W
YLR055C	YMR227C
YLR055C	YPL254W
YLR071C	YMR112C
YLR071C	YNR010W
YLR071C	YOL051W
YLR071C	YOL135C
YLR071C	YOR174W
YLR071C	YPL042C
YLR071C	YPR168W
YLR074C	YLR325C
YLR074C	YPL093W
YLR106C	YMR012W
YLR106C	YNL002C
YLR106C	YNL182C
YLR106C	YPL093W
YLR115W	YMR061W
YLR115W	YPR107C
YLR129W	YLR186W
YLR129W	YLR222C
YLR129W	YLR409C
YLR129W	YMR128W
YLR129W	YNL132W
YLR129W	YOR145C
YLR129W	YPL217C
YLR129W	YPL266W
YLR129W	YPR112C
YLR147C	YMR125W
YLR147C	YMR288W
YLR147C	YOR308C
YLR147C	YPR082C
YLR147C	YPR182W
YLR148W	YMR231W
YLR148W	YPL045W
YLR150W	YML063W
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YNL112W
YLR150W	YPL198W
YLR166C	YPR055W
YLR186W	YLR222C
YLR186W	YLR409C
YLR186W	YMR128W
YLR186W	YNL132W
YLR186W	YOR145C
YLR186W	YPL217C
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YPR041W
YLR222C	YLR409C
YLR222C	YMR128W
YLR222C	YNL075W
YLR222C	YNL132W
YLR222C	YPL217C
YLR226W	YPR161C
YLR240W	YPL120W
YLR259C	YNL085W
YLR264W	YNL096C
YLR268W	YOR075W
YLR276C	YNL002C
YLR276C	YOL077C
YLR276C	YOR206W
YLR276C	YPL043W
YLR276C	YPL093W
YLR287C	YLR340W
YLR291C	YOR260W
YLR291C	YPL237W
YLR321C	YML127W
YLR325C	YPL093W
YLR330W	YMR237W
YLR340W	YML063W
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YPL220W
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YOR098C
YLR347C	YPL020C
YLR367W	YMR194W
YLR367W	YNL207W
YLR367W	YOR056C
YLR373C	YPL128C
YLR381W	YPL018W
YLR384C	YPL086C
YLR384C	YPL101W
YLR385C	YLR399C
YLR409C	YNL132W
YLR409C	YPL217C
YLR421C	YOR259C
YLR423C	YPR049C
YLR430W	YNL251C
YLR432W	YML056C
YLR432W	YNL178W
YLR432W	YPL131W
YLR432W	YPL198W
YLR439W	YMR193W
YLR439W	YNL005C
YLR439W	YNL252C
YLR439W	YOR150W
YLR447C	YOR270C
YLR449W	YML074C
YLR449W	YMR242C
YLR449W	YOL077C
YLR449W	YOR206W
YLR449W	YPL093W
YLR449W	YPL131W
YLR449W	YPL146C
YLR449W	YPL198W
YML009C	YMR193W
YML009C	YNL252C
YML024W	YML063W
YML056C	YPL198W
YML062C	YNL004W
YML063W	YMR142C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YNL069C
YML063W	YNL096C
YML063W	YNL132W
YML063W	YNL178W
YML063W	YOL120C
YML063W	YPL198W
YML063W	YPL220W
YML071C	YNL051W
YML071C	YPR105C
YML077W	YMR218C
YML077W	YOR115C
YML092C	YOL038W
YML092C	YOR362C
YML102W	YPR018W
YML117W	YNL251C
YML124C	YMR012W
YMR048W	YNL273W
YMR106C	YMR284W
YMR112C	YNR010W
YMR112C	YOL051W
YMR112C	YOL135C
YMR112C	YOR174W
YMR112C	YPL042C
YMR112C	YPR168W
YMR125W	YNL189W
YMR125W	YNL251C
YMR128W	YNL075W
YMR128W	YNL132W
YMR128W	YPL217C
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL178W
YMR142C	YPL198W
YMR146C	YMR309C
YMR146C	YPR041W
YMR186W	YOL086C
YMR188C	YNL306W
YMR188C	YNR037C
YMR188C	YOR158W
YMR188C	YPL118W
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YMR242C
YMR194W	YNL069C
YMR194W	YNL096C
YMR194W	YNL132W
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YPL198W
YMR194W	YPL220W
YMR218C	YOR115C
YMR223W	YPL254W
YMR227C	YPL254W
YMR231W	YPL045W
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL096C
YMR242C	YNL178W
YMR242C	YNL302C
YMR242C	YOL041C
YMR242C	YOL077C
YMR242C	YOR206W
YMR242C	YPL093W
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR263W	YNL330C
YMR263W	YPL139C
YMR288W	YNL286W
YMR288W	YOR319W
YMR288W	YPR082C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YPR041W
YNL002C	YNL182C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOR206W
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL093W
YNL002C	YPL131W
YNL005C	YNL252C
YNL005C	YOR150W
YNL032W	YNL099C
YNL037C	YOR136W
YNL049C	YPL085W
YNL051W	YPR105C
YNL056W	YNL099C
YNL069C	YNL096C
YNL069C	YNL178W
YNL069C	YOL039W
YNL069C	YOL120C
YNL069C	YPL198W
YNL069C	YPL220W
YNL096C	YNL178W
YNL096C	YPL146C
YNL096C	YPR067W
YNL113W	YNL151C
YNL113W	YNR003C
YNL113W	YOR116C
YNL113W	YOR210W
YNL113W	YOR224C
YNL113W	YOR340C
YNL113W	YPR010C
YNL113W	YPR110C
YNL113W	YPR187W
YNL113W	YPR190C
YNL132W	YNL178W
YNL132W	YPL198W
YNL132W	YPL217C
YNL136W	YOR244W
YNL136W	YPR023C
YNL151C	YNR003C
YNL151C	YOR116C
YNL151C	YOR210W
YNL151C	YOR224C
YNL151C	YPR110C
YNL151C	YPR187W
YNL151C	YPR190C
YNL178W	YPL131W
YNL178W	YPL198W
YNL182C	YPL093W
YNL189W	YOR076C
YNL189W	YOR098C
YNL189W	YPL020C
YNL207W	YOR056C
YNL207W	YOR145C
YNL207W	YPL266W
YNL238W	YOL031C
YNL252C	YOR150W
YNL290W	YOL094C
YNL290W	YOR144C
YNL290W	YOR217W
YNL306W	YNR037C
YNL306W	YOR158W
YNL306W	YPL118W
YNL330C	YPL139C
YNL330C	YPR023C
YNR003C	YOR116C
YNR003C	YOR210W
YNR003C	YOR224C
YNR003C	YPR110C
YNR003C	YPR187W
YNR003C	YPR190C
YNR010W	YOL051W
YNR010W	YOL135C
YNR010W	YOR174W
YNR010W	YPL042C
YNR010W	YPR168W
YNR037C	YOR158W
YNR037C	YPL118W
YOL038W	YOR362C
YOL041C	YOL077C
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL051W	YOL135C
YOL051W	YOR174W
YOL051W	YPL042C
YOL051W	YPR168W
YOL077C	YOR206W
YOL077C	YOR272W
YOL077C	YPL043W
YOL077C	YPL093W
YOL077C	YPL131W
YOL077C	YPL198W
YOL086C	YOR133W
YOL094C	YOR144C
YOL094C	YOR217W
YOL120C	YOR206W
YOL120C	YPL198W
YOL135C	YOR174W
YOL135C	YPL042C
YOL135C	YPR168W
YOL145C	YOR039W
YOL145C	YOR061W
YOR039W	YOR061W
YOR116C	YOR210W
YOR116C	YOR224C
YOR116C	YPR110C
YOR116C	YPR187W
YOR116C	YPR190C
YOR145C	YPL266W
YOR158W	YPL118W
YOR174W	YPL042C
YOR174W	YPR168W
YOR206W	YOR272W
YOR206W	YPL043W
YOR206W	YPL093W
